"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
1 0 0 "M" 0 1 1 0 0.56 -27.2138870128924 -7.85973176398258 0 -19.3541552489098
2 0 0 "M" 0 1 1 0 0.563333 -2.42596836932844 0.547389044596729 0 -2.97335741392517
3 0 0 "M" 0 3 2 0 0.543333 -20.2600503596561 -11.7256033732114 0 -8.5344469864447
4 0 0 "M" 0 1 1 0 0.55 -16.891154306272 -1.67312798264765 0 -15.2180263236244
5 0 0 "M" 0 3 1 0 0.543333 -22.0654977750064 -18.6503158346862 0 -3.41518194032018
6 0 0 "M" 0 1 1 0 0.516667 -3.36775446936056 -1.20440245770314 0 -2.16335201165742
7 0 0 "M" 0 3 1 0 0.553333 30.5883168224565 8.25978723389469 0 22.3285295885618
8 0 0 "M" 0 1 3 0 0.53 9.7205631125349 11.9015953662269 0 -2.18103225369204
9 0 0 "M" 0 1 4 0 0.553333 -16.7644159361611 -10.9145187076033 0 -5.84989722855776
10 0 0 "M" 0 1 3 0 0.576667 -19.242269386311 -3.75112399303643 0 -15.4911453932746
11 0 0 "M" 0 0 4 0 0.513333 -13.7226086959158 -9.32219837237782 0 -4.40041032353796
12 0 0 "M" 0 4 1 0 0.543333 4.91155120543787 0.332172827993839 0 4.57937837744404
13 0 0 "M" 0 2 3 0 0.603333 3.98732122648268 1.22119709982104 0 2.76612412666163
14 0 0 "M" 0 1 1 0 0.546667 16.8781122539108 25.7973062845001 0 -8.91919403058937
15 0 0 "M" 0 0 2 0 0.536667 -7.88802825424046 -2.69500203603307 0 -5.19302621820739
16 0 0 "M" 0 1 2 0 0.543333 -15.849571545872 -8.88301228711944 0 -6.96655925875256
17 0 0 "M" 0 1 1 0 0.553333 -12.2402094091057 4.59219692884563 0 -16.8324063379513
18 0 0 "M" 0 2 1 0 0.476667 -9.03402659999581 1.15377696967689 0 -10.1878035696727
19 0 0 "M" 0 1 3 0 0.566667 -15.9211477991135 -2.31365218540454 0 -13.607495613709
20 0 0 "M" 0 1 2 0 0.59 3.63237651242571 7.92333352571257 0 -4.29095701328686
21 0 0 "F" 0 0 3 0 0.57 31.705109423387 9.28583973296585 0 22.4192696904211
22 0 0 "F" 0 0 1 0 0.546667 2.18920011628841 2.61872452211618 0 -0.429524405827763
23 0 0 "F" 0 2 1 0 0.56 6.60213006952351 -2.45484129592169 0 9.05697136544519
24 0 0 "F" 0 1 1 0 0.56 -21.7561019785312 -14.7688225935934 0 -6.98727938493778
25 0 0 "F" 0 2 1 0 0.553333 0.74531840309246 -11.90024423304 0 12.6455626361325
26 0 0 "F" 0 1 0 0 0.53 11.2794373490347 7.41664957965781 0 3.86278776937693
27 0 0 "F" 0 2 1 0 0.56 -2.13685541349276 -5.07864446333954 0 2.94178904984679
28 0 0 "F" 0 2 0 0 0.53 12.8171916717506 11.8621228330274 0 0.955068838723165
29 0 0 "F" 0 1 2 0 0.53 13.2596756966638 9.52636386750217 0 3.73331182916166
30 0 0 "F" 0 1 2 0 0.566667 -1.32715525091003 1.34687285022147 0 -2.6740281011315
31 0 0 "F" 0 2 1 0 0.586667 -13.7255380667179 -10.273488910478 0 -3.45204915623995
32 0 0 "F" 0 3 0 0 0.55 3.0591636209283 6.96387630215083 0 -3.90471268122253
33 0 0 "F" 0 1 2 0 0.563333 0.842217111999561 5.93341727223398 0 -5.09120016023442
34 0 0 "F" 0 2 0 0 0.606667 8.10317837020872 4.35066138218644 0 3.75251698802227
35 0 0 "F" 0 2 1 0 0.52 -21.6715990631757 -0.10752235756881 0 -21.5640767056069
36 0 0 "F" 0 2 0 0 0.61 -13.6048821632968 -6.31906612123955 0 -7.28581604205724
37 0 0 "F" 0 1 1 0 0.49 27.7029794602979 3.41202010963323 0 24.2909593506647
38 0 0 "F" 0 2 1 0 0.556667 24.6438791218294 12.7111330021731 0 11.9327461196563
39 0 0 "F" 0 0 3 0 0.56 -21.9749414479564 -21.4506499373097 0 -0.524291510646654
40 0 0 "F" 0 0 3 0 0.533333 12.3695397502826 2.5999544602941 0 9.76958528998854
41 0 0 "F" 0 0 1 0 0.533333 2.32296921902269 3.1688997234463 0 -0.845930504423615
42 0 0 "F" 0 3 0 0 0.556667 12.0399787894963 10.443831662852 0 1.59614712664431
43 0 0 "F" 0 0 3 0 0.58 -1.6973968191577 1.30127189730237 0 -2.99866871646007
44 0 0 "F" 0 1 2 0 0.57 -13.6025722034188 -4.72018201032118 0 -8.88239019309762
45 0 0 "F" 0 2 0 0 0.566667 5.32340918194638 2.01868503517259 0 3.30472414677379
46 0 0 "F" 0 1 2 0 0.53 2.02666555001049 -0.492454748821554 0 2.51912029883205
47 0 0 "F" 0 2 0 0 0.593333 -2.09639287749361 10.7375343813776 0 -12.8339272588712
48 0 0 "F" 0 2 1 0 0.526667 -7.36108505321451 0.819352288245312 0 -8.18043734145982
49 0 0 "F" 0 2 1 0 0.543333 -22.4274715463448 -9.99396775289229 0 -12.4335037934525
50 0 0 "F" 0 0 2 0 0.513333 14.2264698011435 4.83926624560098 0 9.38720355554256
51 0 0 "F" 0 1 0 0 0.516667 -17.1677558982645 -1.53692849711877 0 -15.6308274011457
52 0 0 "F" 0 0 1 0 0.593333 7.49256625877562 -13.2728010763796 0 20.7653673351552
53 0 0 "F" 0 2 1 0 0.513333 4.12723529467676 9.32545814704534 0 -5.19822285236858
54 0 0 "F" 0 0 1 0 0.503333 4.97401581069258 2.76097872992149 0 2.21303708077109
55 0 0 "F" 0 1 2 0 0.516667 4.76886806666311 8.53427222531291 0 -3.7654041586498
56 0 0 "F" 0 1 2 0 0.563333 -7.00069684401574 -4.66554186621708 0 -2.33515497779866
57 0 0 "F" 0 0 1 0 0.553333 -5.5162932996724 -4.51436504303554 0 -1.00192825663686
58 0 0 "F" 0 2 1 0 0.563333 16.1407161241024 3.07431506331205 0 13.0664010607904
59 0 0 "F" 0 1 2 0 0.556667 17.4531721467012 17.3768319249563 0 0.0763402217449261
60 0 0 "F" 0 1 2 0 0.586667 7.74323414101091 -1.4272528105618 0 9.17048695157271
61 0 0 "F" 0 1 2 0 0.526667 9.4004713669672 19.9435884612701 0 -10.5431170943029
62 0 0 "F" 0 0 3 0 0.566667 12.1573419647969 10.1712218092087 0 1.98612015558817
63 0 0 "F" 0 0 1 0 0.543333 4.74974747302157 5.43988204899377 0 -0.690134575972194
64 0 0 "F" 0 1 0 0 0.5 -19.7870237906703 -13.8645085901123 0 -5.922515200558
65 0 0 "F" 0 0 2 0 0.57 4.31235871245431 -4.71958630501846 0 9.03194501747278
66 20 65 "F" 1 0 0 0 0.626667 11.9338069635934 4.65276850555569 0 7.28103845803767
67 20 60 "F" 1 0 0 0 0.573333 0.187377482366529 1.16853633383896 0 -0.981158851472436
68 20 24 "M" 1 0 0 0 0.58 -4.29203286361584 -0.338134122802711 0 -3.95389874081313
69 12 31 "M" 1 4 1 0 0.583333 -10.3462363312357 -9.32075099586809 0 -1.0254853353676
70 12 42 "M" 1 0 0 0 0.523333 -3.63736712553816 -5.97064836296526 0 2.3332812374271
71 12 38 "M" 1 0 0 0 0.533333 -15.3919251014394 -12.2118336620602 0 -3.18009143937913
72 9 49 "M" 1 0 0 0 0.576667 -25.5441534904494 -4.44609840071234 0 -21.0980550897371
73 9 62 "F" 1 0 0 0 0.59 -9.24261391582016 -10.527078046722 0 1.28446413090183
74 9 50 "F" 1 0 0 0 0.546667 11.6362798873897 8.9629735072338 0 2.67330638015591
75 16 58 "M" 1 1 3 0 0.57 7.05255297169383 -0.575665370395147 0 7.62821834208898
76 16 54 "F" 1 0 2 0 0.516667 -14.5881055640675 -10.1985721199301 0 -4.3895334441374
77 16 30 "F" 1 0 0 0 0.543333 9.45419307181626 8.81645371249835 0 0.637739359317913
78 18 23 "M" 1 2 2 0 0.61 10.6092777578556 9.21973480156862 0 1.38954295628703
79 18 47 "M" 1 4 1 0 0.606667 -24.8958082771497 -9.51144895926996 0 -15.3843593178797
80 18 37 "F" 1 0 0 0 0.553333 -5.18108714443348 0.374317172493268 0 -5.55540431692674
81 13 51 "M" 1 0 0 0 0.516667 2.04725390525212 17.6174380491575 0 -15.5701841439054
82 13 59 "F" 1 1 1 0 0.563333 13.4192719352416 15.2296046167681 0 -1.81033268152645
83 5 56 "M" 1 0 0 0 0.526667 -8.4363922685349 8.2250877644803 0 -16.6614800330152
84 5 35 "M" 1 0 0 0 0.536667 5.29672919101386 17.2767378261879 0 -11.980008635174
85 17 43 "F" 1 1 1 0 0.62 -25.7236722563675 -13.8700258902905 0 -11.8536463660769
86 17 32 "M" 1 2 3 0 0.533333 -5.92412118598332 6.33260061067717 0 -12.2567217966605
87 6 28 "M" 1 0 0 0 0.57 -21.7077785566375 -4.93838622202143 0 -16.7693923346161
88 6 29 "F" 1 0 0 0 0.49 1.31735562924573 -13.8773835017154 0 15.1947391309611
89 4 48 "F" 1 1 1 0 0.58 -8.41323159902666 1.69080184591326 0 -10.1040334449399
90 4 46 "M" 1 2 3 0 0.556667 -14.7942888617954 0.374031274552737 0 -15.1683201363481
91 2 53 "M" 1 1 3 0 0.553333 -5.54189382837696 6.55032842032359 0 -12.0922222487006
92 2 33 "F" 1 0 0 0 0.53 -10.3457361137189 -7.1458449541904 0 -3.19989115952851
93 3 36 "M" 1 0 0 0 0.57 5.25737318596037 13.3924348844798 0 -8.13506169851943
94 3 27 "F" 1 0 0 0 0.566667 -13.4214082456235 -13.2633832501505 0 -0.15802499547304
95 8 22 "F" 1 1 1 0 0.61 -8.49272696501554 -4.90333407977461 0 -3.58939288524092
96 8 57 "F" 1 1 1 0 0.556667 -4.01140064936984 -9.52260920621584 0 5.511208556846
97 15 40 "F" 1 0 0 0 0.57 -1.84675222527361 -13.2923168258069 0 11.4455646005333
98 15 21 "F" 1 1 1 0 0.546667 27.9147862484372 17.1881483431855 0 10.7266379052517
99 19 52 "F" 1 1 1 0 0.503333 -9.11907830208058 -15.177834467798 0 6.05875616571744
100 19 63 "F" 1 0 0 0 0.53 -5.34812122788641 -7.74869430593625 0 2.40057307804983
101 1 64 "M" 1 4 2 0 0.58 -2.65529021482162 9.09617585152413 0 -11.7514660663458
102 1 39 "F" 1 1 1 0 0.57 3.86759588471172 8.85916668653151 0 -4.99157080181979
103 10 41 "F" 1 0 0 0 0.533333 -0.942448217697352 -3.7330929859172 0 2.79064476821984
104 10 25 "F" 1 0 0 0 0.49 -15.5058957840973 -15.2774741281338 0 -0.228421655963574
105 14 61 "F" 1 0 0 0 0.55 1.02373437931747 7.79124072189646 0 -6.76750634257898
106 14 34 "M" 1 1 3 0 0.593333 19.4609899559941 14.3075211581555 0 5.15346879783861
107 7 26 "M" 1 0 0 0 0.51 16.2586489545989 0.0460231155005985 0 16.2126258390983
108 7 45 "M" 1 1 3 0 0.556667 18.1584232903605 -5.63816344577897 0 23.7965867361395
109 11 55 "F" 1 0 0 0 0.556667 -16.7052019076564 -7.71518754599878 0 -8.99001436165763
110 11 44 "F" 1 0 0 0 0.616667 19.8055265882346 20.7026383502409 0 -0.89711176200635
111 13 47 "M" 2 0 0 0 0.546667 -3.74665525180271 3.41862849112539 0 -7.1652837429281
112 13 43 "F" 2 1 0 0 0.52 6.00368732610594 14.1984562264054 0 -8.19476890029949
113 13 40 "F" 2 0 0 0 0.586667 5.09800974131648 8.70900059963716 0 -3.61099085832068
114 90 99 "F" 2 0 1 0 0.496667 -13.3710526000123 -4.02846018048339 0 -9.34259241952892
115 90 53 "M" 2 0 0 0 0.523333 -1.52755070821594 -2.42648132876506 0 0.898930620549118
116 90 61 "F" 2 1 0 0 0.533333 -7.32767806621326 5.92686933722366 0 -13.2545474034369
117 101 36 "M" 2 0 0 0 0.566667 12.8918865366632 17.9456313893253 0 -5.05374485266207
118 101 34 "M" 2 0 0 0 0.546667 -0.896401011279591 1.28992356823868 0 -2.18632457951827
119 101 21 "F" 2 0 0 0 0.526667 7.17118362994897 2.62895007407083 0 4.54223355587814
120 3 98 "M" 2 0 0 0 0.56 8.49739932799379 14.197098668844 0 -5.6996993408502
121 3 27 "M" 2 1 1 0 0.58 -10.0136729662349 -10.0245126619954 0 0.0108396957604997
122 3 89 "F" 2 0 0 0 0.62 -11.4876306554875 -1.03051077600633 0 -10.4571198794812
123 79 32 "M" 2 0 2 0 0.53 0.0130720309191545 4.20801765064982 0 -4.19494561973066
124 79 37 "M" 2 1 1 0 0.52 15.8648072624147 6.25725154864434 0 9.60755571377037
125 79 30 "M" 2 0 0 0 0.513333 -36.4493007151424 -4.73578925517653 0 -31.7135114599659
126 9 55 "F" 2 0 0 0 0.58 -13.7780336511266 -10.4148944713061 0 -3.36313917982051
127 9 96 "F" 2 0 0 0 0.54 -1.21159732085516 8.4791938544529 0 -9.69079117530806
128 12 25 "M" 2 1 1 0 0.513333 24.4567285804103 5.18927142762889 0 19.2674571527814
129 12 31 "F" 2 0 0 0 0.543333 5.87330188190661 -8.60307981859346 0 14.4763817005001
130 10 65 "F" 2 0 1 0 0.576667 -5.93300820854161 -2.09366405068564 0 -3.83934415785598
131 10 82 "M" 2 2 0 0 0.476667 -0.0467458451603626 16.4370098809614 0 -16.4837557261218
132 19 45 "M" 2 0 2 0 0.573333 -13.7632528488676 -4.67408223782861 0 -9.089170611039
133 19 62 "F" 2 0 0 0 0.543333 -11.7305805700561 -4.34124203718419 0 -7.38933853287191
134 69 29 "M" 2 0 0 0 0.586667 -15.5079724404899 -14.5575745912665 0 -0.950397849223322
135 69 44 "F" 2 1 0 0 0.606667 9.17549419226992 14.4016249158482 0 -5.22613072357826
136 78 33 "M" 2 0 0 0 0.55 -3.02030909317523 -3.51317873937039 0 0.49286964619517
137 78 35 "M" 2 2 1 0 0.566667 5.65391274505926 14.4063706988881 0 -8.75245795382888
138 5 102 "M" 2 0 0 0 0.6 15.2604186425975 17.1625962269652 0 -1.9021775843677
139 5 50 "F" 2 0 0 0 0.55 15.7136397668419 -4.189428830014 0 19.9030685968559
