"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
33 0 0 "F" 0 0 3 0 0.533333 11.9403741193198 -7.06436682009483 0 19.0047409394146
34 0 0 "F" 0 2 1 0 0.57 20.6750906540544 -4.65150945120915 0 25.3266001052636
35 0 0 "F" 0 2 1 0 0.553333 -15.8393746103531 -17.66198610056 0 1.82261149020684
36 0 0 "F" 0 2 0 0 0.52 9.37690590883266 1.89288595868582 0 7.48401995014684
37 0 0 "F" 0 1 2 0 0.556667 -12.7141348902025 -3.66180676119473 0 -9.05232812900773
38 0 0 "F" 0 1 2 0 0.563333 5.59751343661898 10.5760117768447 0 -4.97849834022572
39 0 0 "F" 0 1 0 0 0.57 -13.1256517297746 -7.41621461852177 0 -5.70943711125279
40 0 0 "F" 0 3 0 0 0.563333 -10.4788669935583 -13.4835905258526 0 3.00472353229428
41 0 0 "F" 0 1 2 0 0.546667 10.5380952263394 -5.17306431961887 0 15.7111595459582
42 0 0 "F" 0 3 0 0 0.576667 1.41996852878188 14.1173570168973 0 -12.6973884881154
43 0 0 "F" 0 1 2 0 0.586667 16.0198322929856 1.85465027768289 0 14.1651820153028
44 0 0 "F" 0 1 2 0 0.563333 2.77934650373573 -0.436914427864313 0 3.21626093160004
45 0 0 "F" 0 1 0 0 0.556667 -14.9085961751649 -2.15913375205422 0 -12.7494624231106
46 0 0 "F" 0 1 0 0 0.54 35.7136033836205 14.6377534634325 0 21.0758499201881
47 0 0 "F" 0 2 1 0 0.556667 3.93881383287914 2.29666637237438 0 1.64214746050476
48 0 0 "F" 0 0 2 0 0.526667 9.86438687691431 1.07623634352438 0 8.78815053338993
49 0 0 "F" 0 2 1 0 0.55 -10.5559643925341 -13.7810255888946 0 3.2250611963605
50 0 0 "F" 0 1 2 0 0.56 11.2739506410823 -9.68182883154639 0 20.9557794726287
51 0 0 "F" 0 1 1 0 0.53 -8.96161403249703 2.51711380123191 0 -11.4787278337289
52 0 0 "F" 0 0 2 0 0.506667 -15.5760209301324 -10.946936973485 0 -4.62908395664743
53 0 0 "F" 0 0 3 0 0.566667 26.0359103772099 3.97642844960184 0 22.059481927608
54 0 0 "F" 0 2 1 0 0.513333 5.69407232058148 -9.96302004340238 0 15.6570923639839
55 0 0 "F" 0 1 0 0 0.513333 14.3142514416253 1.00578011976896 0 13.3084713218564
56 0 0 "F" 0 1 1 0 0.596667 19.1598675267682 9.53680281427113 0 9.62306471249708
57 0 0 "F" 0 0 3 0 0.573333 -0.28015196802944 -17.903229347948 0 17.6230773799185
58 0 0 "F" 0 1 0 0 0.576667 16.5947109048964 3.11701215824346 0 13.477698746653
59 0 0 "F" 0 2 1 0 0.593333 26.5797982021647 25.5398800659486 0 1.03991813621613
60 0 0 "F" 0 1 1 0 0.52 -1.78273084481939 -8.60837755974307 0 6.82564671492368
61 0 0 "F" 0 3 0 0 0.52 7.64417994885653 5.43928441820242 0 2.20489553065411
62 0 0 "F" 0 2 1 0 0.493333 -13.5731847615642 -3.92338036460582 0 -9.64980439695836
63 0 0 "F" 0 1 1 0 0.51 17.5334212976175 12.3544189835141 0 5.17900231410344
64 0 0 "F" 0 0 2 0 0.496667 23.2652049589531 11.9608643943549 0 11.3043405645982
65 0 0 "F" 0 2 1 0 0.7 10.6900167040988 -4.95746901266766 0 15.6474857167664
66 0 0 "F" 0 1 0 0 0.56 4.74198702867522 -2.94341221229854 0 7.68539924097376
67 0 0 "F" 0 1 2 0 0.636667 -0.844785749205586 -5.73497482696865 0 4.89018907776307
68 0 0 "F" 0 1 2 0 0.523333 27.6232632917045 16.192087280749 0 11.4311760109555
69 0 0 "F" 0 0 1 0 0.583333 3.17878388053425 -9.56927673172408 0 12.7480606122583
70 0 0 "F" 0 2 1 0 0.53 -0.7668095353846 0.412371196636109 0 -1.17918073202071
71 0 0 "F" 0 2 0 0 0.52 -1.5742135943569 -14.9831044334634 0 13.4088908391065
72 0 0 "F" 0 1 2 0 0.493333 26.2988657579632 6.60959156330937 0 19.6892741946538
73 0 0 "F" 0 0 1 0 0.536667 13.0080762027164 2.85457620801876 0 10.1534999946976
74 0 0 "F" 0 1 0 0 0.616667 19.6137478940743 13.8886629376769 0 5.72508495639737
75 0 0 "F" 0 3 0 0 0.576667 11.6138717461551 -1.59343605204818 0 13.2073077982033
76 0 0 "F" 0 1 2 0 0.626667 1.69195585678078 -4.60918903154203 0 6.30114488832281
77 0 0 "F" 0 2 1 0 0.51 14.5129828472907 1.68438071372442 0 12.8286021335663
78 0 0 "F" 0 0 1 0 0.556667 13.2441272962034 13.9549302314235 0 -0.710802935220091
79 0 0 "F" 0 0 1 0 0.603333 10.9551378602367 7.28426261083474 0 3.67087524940197
80 0 0 "F" 0 2 1 0 0.603333 12.6273937908868 3.35089949349402 0 9.27649429739277
81 0 0 "F" 0 0 1 0 0.486667 16.6205846435467 11.6927649206754 0 4.92781972287137
82 0 0 "F" 0 2 0 0 0.56 5.23650330034051 2.4796682456098 0 2.7568350547307
83 0 0 "F" 0 1 2 0 0.556667 -7.18644780918112 -3.58149472463965 0 -3.60495308454147
84 0 0 "F" 0 1 2 0 0.603333 15.8340685780946 13.8349332408034 0 1.99913533729113
85 0 0 "F" 0 1 2 0 0.576667 11.665363609892 4.1206916653873 0 7.54467194450474
86 0 0 "F" 0 0 1 0 0.513333 7.43646090835027 -1.23007861764988 0 8.66653952600015
87 0 0 "F" 0 0 1 0 0.516667 15.5341032116765 -0.662293123159709 0 16.1963963348362
88 0 0 "F" 0 0 2 0 0.576667 -11.6808981311303 -23.2249087725631 0 11.5440106414328
89 0 0 "F" 0 1 2 0 0.563333 -20.6462166293829 -10.4565650109855 0 -10.1896516183975
90 0 0 "F" 0 2 1 0 0.556667 27.8783300380272 20.5787502359886 0 7.29957980203863
91 0 0 "F" 0 1 2 0 0.536667 26.0472364220693 19.7153237494221 0 6.33191267264712
92 0 0 "F" 0 2 1 0 0.57 -14.969394892346 -19.2099519662708 0 4.24055707392474
93 0 0 "F" 0 2 1 0 0.513333 17.9329241452416 4.62126070208793 0 13.3116634431537
94 0 0 "F" 0 0 2 0 0.573333 -5.0413674304796 -1.60724063546271 0 -3.4341267950169
95 0 0 "F" 0 2 1 0 0.593333 -2.87434687437836 -1.04211532047624 0 -1.83223155390212
96 0 0 "F" 0 1 2 0 0.58 30.0372804604193 4.67839401256445 0 25.3588864478549
97 0 0 "F" 0 2 1 0 0.53 11.7729605998122 4.43920815151678 0 7.33375244829542
98 0 0 "F" 0 2 0 0 0.616667 30.0553599699948 8.28552808408599 0 21.7698318859088
99 0 0 "F" 0 2 1 0 0.5 -27.0835967416521 -3.87050122331425 0 -23.2130955183378
100 0 0 "F" 0 2 1 0 0.573333 42.6024939927335 20.1893816266065 0 22.413112366127
101 20 84 "F" 1 1 1 0 0.573333 -18.8118916046468 -13.694122152417 0 -5.11776945222974
102 20 99 "M" 1 2 2 0 0.54 3.31383339509707 1.63016838891415 0 1.68366500618292
103 20 86 "F" 1 1 1 0 0.556667 6.01527944044983 -1.13226176499734 0 7.14754120544717
104 14 47 "M" 1 0 0 0 0.56 9.45993488253925 8.59755286453119 0 0.862382018008064
105 14 97 "M" 1 0 0 0 0.5 21.6386493932485 1.28665461250732 0 20.3519947807412
106 14 88 "F" 1 1 1 0 0.596667 20.0483724813958 1.92971247294714 0 18.1186600084487
107 3 63 "F" 1 0 0 0 0.56 1.01501825257377 3.89657183894291 0 -2.88155358636914
108 3 94 "F" 1 0 0 0 0.546667 -5.86858711370584 -22.2754181525681 0 16.4068310388623
109 3 55 "M" 1 2 2 0 0.51 21.1849753168056 10.2673474134259 0 10.9176279033798
110 24 62 "F" 1 0 0 0 0.573333 6.25037506296523 12.0345063535147 0 -5.78413129054943
111 24 82 "M" 1 0 0 0 0.593333 9.53793506650691 7.50493033056407 0 2.03300473594284
112 24 45 "M" 1 0 0 0 0.54 -10.1767554173869 -2.89319383914539 0 -7.28356157824152
113 18 53 "F" 1 1 1 0 0.543333 18.2778755062249 -2.27463923790106 0 20.552514744126
114 18 64 "F" 1 1 1 0 0.563333 1.23929878993479 -1.30446585043711 0 2.5437646403719
115 18 75 "M" 1 0 0 0 0.586667 31.8495418804128 18.1458759073597 0 13.7036659730531
116 15 33 "F" 1 0 0 0 0.526667 1.81261230288898 -4.94015396133074 0 6.75276626421972
117 15 42 "M" 1 2 2 0 0.576667 -6.77918146554258 2.87679315784611 0 -9.65597462338869
118 15 78 "F" 1 1 1 0 0.616667 -14.5233460443466 -14.9569709629161 0 0.433624918569547
119 9 74 "M" 1 2 3 0 0.593333 24.894070525654 16.2240711850193 0 8.66999934063464
120 9 46 "M" 1 2 3 0 0.503333 16.2713941758224 2.3642067275228 0 13.9071874482996
121 9 89 "M" 1 3 2 0 0.54 -4.46519664180483 5.69163826473953 0 -10.1568349065444
122 7 38 "F" 1 0 0 0 0.58 -0.966309865424935 -3.22235143078685 0 2.25604156536191
123 7 81 "F" 1 1 1 0 0.576667 10.5518600510609 4.58237627838408 0 5.96948377267679
124 7 69 "F" 1 1 1 0 0.556667 16.5548538981292 10.6785323820801 0 5.87632151604905
125 8 44 "M" 1 0 0 0 0.536667 12.8522711244227 3.24487585743828 0 9.60739526698445
126 8 43 "F" 1 0 0 0 0.523333 11.1884381847807 -6.72156277453186 0 17.9100009593126
127 8 36 "M" 1 0 0 0 0.566667 3.4970295970831 -8.33657317286675 0 11.8336027699498
128 6 83 "F" 1 0 0 0 0.586667 -12.5082021943117 -13.3384248305119 0 0.830222636200286
129 6 61 "M" 1 2 3 0 0.543333 14.4490777361074 2.23205491887799 0 12.2170228172294
130 6 66 "M" 1 2 2 0 0.613333 9.43045040858796 -6.75618781466766 0 16.1866382232556
131 4 70 "F" 1 0 0 0 0.58 -0.554002790666781 -5.10796483771264 0 4.55396204704585
132 4 96 "M" 1 3 2 0 0.553333 39.329655198491 7.94888903517779 0 31.3807661633132
133 17 79 "F" 1 0 0 0 0.53 23.2019898776824 10.3926130487489 0 12.8093768289336
134 17 51 "M" 1 0 0 0 0.543333 0.77185778332497 1.80999677373346 0 -1.03813899040849
135 12 58 "M" 1 0 0 0 0.486667 12.113162866002 -0.0731078519638406 0 12.1862707179658
136 12 49 "M" 1 0 0 0 0.506667 0.154379354719714 -5.13714127738884 0 5.29152063210856
137 21 87 "F" 1 0 0 0 0.62 17.250701045146 11.1929230208835 0 6.05777802426252
138 21 39 "M" 1 3 3 0 0.623333 -21.9382189308794 -14.8386698124328 0 -7.09954911844652
139 25 31 "M" 1 1 3 0 0.533333 -18.1224713410018 -13.9072627382882 0 -4.21520860271359
140 25 60 "F" 1 0 0 0 0.526667 6.44660574095752 0.968843544830768 0 5.47776219612676
141 29 72 "F" 1 2 0 0 0.513333 22.4963255141203 2.57317944476133 0 19.923146069359
142 29 95 "F" 1 0 0 0 0.566667 9.2453895749379 4.91551992440735 0 4.32986965053055
143 2 67 "M" 1 0 0 0 0.513333 2.07248563152127 -8.13337515357356 0 10.2058607850948
144 2 52 "F" 1 0 0 0 0.553333 4.42629733546022 8.97149909200167 0 -4.54520175654145
145 19 76 "F" 1 0 0 0 0.536667 -9.48458245946211 -11.826326706559 0 2.34174424709693
146 19 34 "F" 1 0 0 0 0.523333 17.3264256534279 -3.53124972360414 0 20.8576753770321
147 22 98 "M" 1 0 0 0 0.56 28.3899739586389 12.232714254029 0 16.1572597046099
148 22 68 "F" 1 0 0 0 0.576667 10.5964181395613 17.028654172387 0 -6.43223603282577
149 30 48 "F" 1 0 0 0 0.606667 16.7263933047017 0.333343210770841 0 16.3930500939309
150 30 41 "F" 1 0 2 0 0.526667 24.8691833727333 7.11190971284648 0 17.7572736598868
151 10 54 "M" 1 0 0 0 0.533333 -0.178251009367552 -9.52468527940183 0 9.34643427003428
152 10 65 "M" 1 2 2 0 0.543333 18.663366599433 7.97390476559452 0 10.6894618338385
153 16 40 "M" 1 0 0 0 0.59 9.52354242993374 1.01081797157033 0 8.5127244583634
154 16 32 "F" 1 1 1 0 0.53 28.4923867648311 13.3641412658232 0 15.1282454990079
155 26 73 "F" 1 0 0 0 0.53 2.6169928548995 -0.288127955502129 0 2.90512081040163
156 26 93 "M" 1 0 0 0 0.53 -7.62923844712153 -18.2102220317158 0 10.5809835845942
157 23 85 "M" 1 0 0 0 0.56 6.40928902236722 -9.9854925746766 0 16.3947815970438
158 23 90 "F" 1 0 0 0 0.513333 6.12509825064547 3.10164258615852 0 3.02345566448695
159 27 92 "F" 1 1 1 0 0.553333 1.23991770566126 1.31071044367016 0 -0.070792738008899
160 27 91 "F" 1 0 2 0 0.523333 10.4326550510432 -10.7891418616365 0 21.2217969126796
161 5 37 "F" 1 0 0 0 0.536667 5.18098676291297 1.859114799701 0 3.32187196321197
162 5 35 "F" 1 0 0 0 0.58 24.6405777121773 9.2419523408136 0 15.3986253713637
163 28 57 "F" 1 0 0 0 0.526667 46.9406884132584 19.9654300828669 0 26.9752583303915
164 28 77 "F" 1 2 0 0 0.53 20.8785452780817 -2.97923328316569 0 23.8577785612474
165 13 100 "M" 1 0 0 0 0.56 19.3187049714171 -4.30959838711354 0 23.6283033585307
166 13 56 "M" 1 0 0 0 0.633333 15.893441675096 -3.05919851416931 0 18.9526401892653
167 11 50 "F" 1 0 0 0 0.563333 15.0232048335939 4.08446671759213 0 10.9387381160017
168 11 71 "M" 1 1 4 0 0.543333 19.4635309850346 4.64037508319497 0 14.8231559018396
169 1 80 "M" 1 2 3 0 0.53 -16.1143522934508 -6.25418094388583 0 -9.86017134956494
170 1 59 "M" 1 3 2 0 0.623333 -6.90834120021053 0.0310302575517254 0 -6.93937145776225
171 18 76 "M" 2 2 0 0 0.586667 8.86469616074003 3.61749810954182 0 5.24719805119821
172 18 92 "M" 2 0 0 0 0.593333 -3.91333845067184 -7.66652943442041 0 3.75319098374857
173 18 83 "F" 2 0 0 0 0.51 4.15451530709511 -1.77416053641031 0 5.92867584350542
174 119 91 "M" 2 2 0 0 0.496667 5.81289731165032 -8.1686659663206 0 13.9815632779709
175 119 123 "F" 2 0 0 0 0.49 -12.5734191507523 -13.0050016676858 0 0.431582516933575
176 119 47 "M" 2 0 0 0 0.59 7.32242162969543 -11.9880566424139 0 19.3104782721093
177 25 40 "M" 2 0 0 0 0.55 23.7179072648142 19.0481670841846 0 4.6697401806296
178 25 94 "F" 2 0 0 0 0.55 16.8851456422504 12.2317796052297 0 4.65336603702076
179 25 68 "M" 2 0 0 0 0.506667 14.7677895022187 2.31788801928054 0 12.4499014829382
180 170 41 "F" 2 1 0 0 0.533333 1.98023986500716 -1.8664392809477 0 3.84667914595486
181 170 96 "F" 2 0 0 0 0.546667 29.7203469721276 16.8401328995016 0 12.880214072626
182 170 38 "M" 2 1 1 0 0.573333 3.33824570853097 10.2701437380886 0 -6.93189802955763
183 5 37 "F" 2 0 0 0 0.553333 5.41364244540984 14.9626166358747 0 -9.54897419046483
184 5 34 "M" 2 1 1 0 0.576667 31.0454401000633 11.123404220249 0 19.9220358798143
185 5 71 "M" 2 0 2 0 0.506667 26.6657828545187 5.01794686181047 0 21.6478359927082
186 129 124 "F" 2 1 0 0 0.543333 14.1943061467136 0.484706604738546 0 13.709599541975
187 129 48 "F" 2 0 1 0 0.533333 4.23773869441538 -5.198740145015 0 9.43647883943038
188 129 67 "F" 2 1 0 0 0.546667 18.0718748435317 8.2258247171907 0 9.84605012634097
189 132 50 "F" 2 1 0 0 0.523333 33.2243437558604 11.0228333956829 0 22.2015103601774
190 132 59 "F" 2 0 1 0 0.593333 10.4192074848581 -3.91175999707604 0 14.3309674819341
191 132 36 "M" 2 2 0 0 0.603333 8.56056072809805 -3.61594963742173 0 12.1765103655198
192 13 164 "M" 2 3 0 0 0.546667 12.020469552067 -11.6196797768817 0 23.6401493289487
193 13 113 "F" 2 1 0 0 0.576667 13.1795481701091 -7.11416377013398 0 20.2937119402431
194 13 106 "M" 2 0 0 0 0.573333 38.6527004351018 3.48970916182146 0 35.1629912732803
195 138 80 "F" 2 0 0 0 0.616667 -0.24725050644074 4.27366448191517 0 -4.52091498835591
196 138 62 "M" 2 2 1 0 0.586667 17.9845321041988 16.6084706774533 0 1.3760614267455
197 138 61 "M" 2 0 0 0 0.576667 4.5778812910303 5.81613455822329 0 -1.23825326719299
198 120 49 "F" 2 0 0 0 0.52 13.0851292004927 1.43465502900124 0 11.6504741714915
199 120 32 "F" 2 1 0 0 0.523333 4.58817542872612 3.43303078527334 0 1.15514464345278
200 120 150 "F" 2 1 0 0 0.54 15.0371546829628 -9.31491221840649 0 24.3520669013693
201 19 75 "M" 2 0 0 0 0.563333 11.4325320620252 9.18295536591251 0 2.24957669611265
202 19 118 "M" 2 0 0 0 0.55 11.1342082270432 7.30414787831677 0 3.83006034872639
203 168 99 "F" 2 0 0 0 0.603333 -41.0065207130021 -16.8226270978846 0 -24.1838936151175
204 168 82 "M" 2 0 0 0 0.503333 3.91506716592087 -2.33250852805528 0 6.24757569397616
205 152 53 "F" 2 1 0 0 0.566667 6.50037161170077 -6.5951696726461 0 13.0955412843469
206 152 77 "M" 2 0 0 0 0.503333 15.3972114053225 -0.76248911084204 0 16.1597005161645
207 12 85 "F" 2 0 0 0 0.516667 7.63553302013609 1.55945196987124 0 6.07608105026485
208 12 43 "F" 2 0 0 0 0.586667 5.40817673030904 -0.945293190652839 0 6.35346992096187
209 6 160 "F" 2 0 0 0 0.58 28.6842588987968 9.59814478425975 0 19.086114114537
210 6 52 "F" 2 0 0 0 0.546667 1.42840039080039 -6.34509877077858 0 7.77349916157897
211 102 90 "M" 2 0 0 0 0.576667 1.67614137550867 -1.77636386547207 0 3.45250524098074
212 102 88 "F" 2 0 0 0 0.553333 1.66131001656969 8.02269121968095 0 -6.36138120311126
213 24 93 "F" 2 0 0 0 0.55 9.67385120241654 -1.38902227876821 0 11.0628734811847
214 24 159 "F" 2 0 0 0 0.566667 -21.948876837009 -20.6264650913172 0 -1.32241174569188
215 29 63 "M" 2 0 0 0 0.546667 5.27249068866004 -7.17510137650561 0 12.4475920651657
216 29 101 "M" 2 2 0 0 0.55 -17.2677794191836 -16.3012516124611 0 -0.966527806722496
217 109 64 "F" 2 0 0 0 0.543333 16.5760336711942 -0.448394627504353 0 17.0244282986986
218 109 141 "M" 2 2 1 0 0.553333 11.2577302120073 -5.04816319652782 0 16.3058934085351
219 169 35 "M" 2 1 2 0 0.55 -1.08776636239843 -4.06032896564031 0 2.97256260324188
220 169 33 "F" 2 0 1 0 0.596667 -7.54168875777823 -4.65627804345739 0 -2.88541071432083
221 22 89 "F" 2 0 0 0 0.526667 -16.0800403733338 -15.205961649559 0 -0.874078723774786
222 22 103 "M" 2 0 0 0 0.55 -2.12229206360005 -7.96970201907142 0 5.84740995547137
223 130 54 "F" 2 1 0 0 0.556667 -4.51054990264396 -16.5465482082575 0 12.0359983056135
224 130 70 "M" 2 0 0 0 0.6 18.606529798314 6.82920603880503 0 11.777323759509
225 14 95 "M" 2 0 0 0 0.583333 19.8678805806651 13.6459642464492 0 6.22191633421593
226 14 42 "M" 2 1 2 0 0.54 -5.96439591041332 0.124425955994441 0 -6.08882186640776
227 117 51 "F" 2 0 0 0 0.593333 -23.5220346791548 -15.0947789328071 0 -8.42725574634779
228 117 114 "M" 2 0 0 0 0.57 2.23629687772985 5.1116821342382 0 -2.87538525650835
229 15 31 "M" 2 0 3 0 0.543333 -2.12209516105714 8.43956389591657 0 -10.5616590569737
230 15 44 "F" 2 0 1 0 0.55 -10.7438928668285 -5.25203084793768 0 -5.49186201889085
231 3 72 "M" 2 0 0 0 0.58 9.77452051212873 -8.58557052961327 0 18.360091041742
232 3 98 "M" 2 2 0 0 0.556667 10.7687388322763 -8.28793929107766 0 19.056678123354
233 28 84 "F" 2 0 0 0 0.603333 17.1235843218473 20.0216527174156 0 -2.89806839556833
234 28 154 "M" 2 2 0 0 0.553333 -2.94286316539943 -19.3800013151595 0 16.43713814976
235 1 60 "M" 2 0 0 0 0.526667 -0.924764764683503 -6.12926876705695 0 5.20450400237344
236 1 57 "F" 2 0 0 0 0.513333 24.7044611520694 3.37201982275075 0 21.3324413293186
237 121 56 "F" 2 0 0 0 0.59 8.35771414994322 3.93153254786009 0 4.42618160208313
238 121 65 "M" 2 0 0 0 0.536667 -3.31385028381158 -9.16248746763375 0 5.84863718382217
239 139 97 "F" 2 0 1 0 0.536667 18.3379343278958 21.0301399635132 0 -2.6922056356174
240 139 100 "F" 2 0 0 0 0.62 -4.0884973637037 -9.31180293333359 0 5.22330556962989
241 192 124 "M" 3 0 0 0 0.516667 6.58079288345255 -8.01232939180252 0 14.5931222752551
242 192 37 "M" 3 0 0 0 0.576667 19.6093965488291 7.24552548094524 0 12.3638710678838
243 192 84 "M" 3 0 0 0 0.523333 5.28750027177652 -0.362930413966103 0 5.65043068574263
244 218 50 "M" 3 0 0 0 0.523333 23.9217047593561 7.0924132721566 0 16.8292914871995
245 218 61 "M" 3 0 0 0 0.556667 17.8262920636456 -0.493771528468036 0 18.3200635921137
246 218 65 "F" 3 0 0 0 0.56 16.4038951639914 1.10603493030473 0 15.2978602336867
247 169 38 "F" 3 0 0 0 0.543333 1.34801860305404 4.85418826427187 0 -3.50616966121783
248 169 62 "M" 3 0 0 0 0.573333 -7.98210010455814 4.68643301692623 0 -12.6685331214844
249 169 67 "F" 3 0 0 0 0.546667 2.96453819575492 1.11029230008728 0 1.85424589566764
250 121 54 "M" 3 0 0 0 0.52 -11.0601125452235 -10.7161443738993 0 -0.343968171324175
251 121 49 "M" 3 0 0 0 0.573333 6.36892454624629 5.94243398938496 0 0.426490556861328
252 121 101 "F" 3 0 0 0 0.526667 -14.3559901911185 -1.14673914119103 0 -13.2092510499275
253 168 89 "F" 3 0 0 0 0.563333 -0.580569631626809 5.80288938945514 0 -6.38345902108195
254 168 154 "F" 3 0 0 0 0.526667 26.1337626460626 9.14681379854508 0 16.9869488475175
255 168 44 "F" 3 0 0 0 0.57 -3.981101408919 -3.60076411753351 0 -0.380337291385486
256 219 72 "F" 3 0 0 0 0.56 7.7137598131949 6.03418766989968 0 1.67957214329522
257 219 114 "F" 3 0 0 0 0.503333 -15.1685752570021 -6.21729717336631 0 -8.95127808363583
258 219 43 "M" 3 0 0 0 0.603333 21.6957552849118 2.32786715142005 0 19.3678881334917
259 226 85 "F" 3 0 0 0 0.533333 -16.371749707433 -18.0618552371909 0 1.69010552975795
260 226 99 "M" 3 0 0 0 0.57 -4.09423932726768 10.5593880669038 0 -14.6536273941715
261 226 106 "F" 3 0 0 0.125 0.54 6.84611955308565 -6.47735023475206 0 13.3234697878377
262 138 33 "F" 3 0 0 0 0.58 -11.1946403447485 -13.3729025377008 0 2.17826219295228
263 138 47 "F" 3 0 0 0 0.596667 -19.4541037331363 -3.57226848469682 0 -15.8818352484395
264 138 83 "M" 3 0 0 0 0.59 13.0234167663529 20.7709619257256 0 -7.74754515937266
265 196 188 "M" 3 0 0 0 0.533333 21.4046291973798 18.8282590342644 0 2.57637016311548
266 196 59 "M" 3 0 0 0 0.593333 2.32750191138475 1.30522484148148 0 1.02227706990326
267 196 103 "F" 3 0 0 0 0.503333 -1.21775909940539 1.6082880217596 0 -2.82604712116499
268 229 190 "F" 3 0 0 0 0.586667 -0.0331430404895752 7.40067034856336 0 -7.43381338905294
269 229 160 "F" 3 0 0 0 0.56 19.8103241683699 16.8472042824631 0 2.9631198859068
270 229 68 "F" 3 0 0 0 0.603333 9.01427911132175 2.91082808264369 0 6.10345102867806
271 232 77 "M" 3 0 0 0 0.566667 2.48126630260344 -13.9205186466727 0 16.4017849492762
272 232 123 "M" 3 0 0 0 0.553333 10.849279355203 7.2193819348401 0 3.62989742036286
273 117 230 "F" 3 0 0 0.125 0.663333 6.82663474315578 8.61069369816637 0 -1.78405895501059
274 117 92 "M" 3 0 0 0 0.543333 -4.12782337408962 -4.61652382660988 0 0.488700452520256
275 185 150 "F" 3 0 0 0 0.56 6.96292982878256 -2.172701605156 0 9.13563143393856
276 185 53 "F" 3 0 0 0 0.633333 24.7931420769322 -7.03838744773997 0 31.8315295246722
277 120 95 "M" 3 0 0 0 0.613333 8.00030741253189 -2.3399619803723 0 10.3402693929042
278 120 93 "M" 3 0 0 0 0.51 13.333082278121 -4.31488313355007 0 17.647965411671
279 132 41 "M" 3 0 0 0 0.53 21.8853840869752 -5.83946658890573 0 27.724850675881
