"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
274 137 91 "M" 3 0 0 0 0.593333 8.14595883441702 -5.54127504348427 0 13.6872338779013
275 133 111 "M" 3 0 0 0 0.52 9.20227103402811 -5.31893672142924 0 14.5212077554573
276 133 43 "F" 3 0 0 0 0.563333 5.62968389652779 -4.09989480707694 0 9.72957870360472
277 176 95 "F" 3 0 0 0 0.563333 -15.7075639709274 -9.26774307515758 0 -6.43982089576982
278 176 226 "F" 3 0 0 0 0.59 9.95687489222583 19.6026201893866 0 -9.64574529716078
279 193 83 "M" 3 0 0 0 0.573333 30.7790367303551 19.5038706576298 0 11.2751660727254
280 193 117 "F" 3 0 0 0 0.533333 7.47949790501538 -0.10920793166256 0 7.58870583667794
281 213 84 "M" 3 0 0 0 0.563333 20.6400093903551 12.6017321691178 0 8.03827722123729
282 213 109 "M" 3 0 0 0 0.536667 22.5775971963532 5.97383027145785 0 16.6037669248953
283 156 237 "M" 3 0 0 0 0.533333 -1.34681215449095 0.681510035837965 0 -2.02832219032892
284 156 103 "F" 3 0 0 0 0.573333 22.5177468108052 10.0163605840129 0 12.5013862267923
285 220 189 "M" 3 0 0 0 0.566667 31.8825157302058 17.4396371821171 0 14.4428785480887
286 220 99 "F" 3 0 0 0 0.506667 28.4925674807711 30.1266000666558 0 -1.63403258588473
287 169 49 "M" 3 0 0 0 0.543333 36.9995591759801 14.35652891653 0 22.64303025945
288 169 236 "M" 3 0 0 0 0.61 16.1053924360379 -9.38140338334554 0 25.4867958193835
289 239 82 "F" 3 0 0 0 0.543333 -12.9521431076256 -6.45436401835431 0 -6.49777908927129
290 239 68 "F" 3 0 0 0 0.516667 30.1066487053299 14.956521516588 0 15.1501271887419
291 127 150 "F" 3 0 0 0 0.62 -1.83484414567145 -0.0698189654111619 0 -1.76502518026029
292 127 51 "M" 3 0 0 0 0.563333 -1.68256950674332 -10.0848691690507 0 8.40229966230743
293 130 60 "M" 3 0 0 0 0.563333 23.226687190608 12.7541791032228 0 10.4725080873852
294 130 209 "F" 3 0 0 0 0.53 27.0916917989368 7.64651898885357 0 19.4451728100833
295 151 38 "F" 3 0 0 0 0.556667 19.8164113446389 0.308174016357857 0 19.5082373282811
296 151 96 "M" 3 0 0 0 0.53 14.6023084123931 -10.7990804782432 0 25.4013888906364
297 112 53 "M" 3 0 0 0 0.543333 13.5414644202726 9.79232801564747 0 3.74913640462515
298 112 89 "F" 3 0 0 0 0.516667 -13.2802334378241 -9.41760426382732 0 -3.86262917399673
299 192 221 "F" 3 0 0 0 0.606667 30.7840785933795 14.1198686850436 0 16.6642099083359
300 192 185 "F" 3 0 0 0 0.54 14.9916928564415 2.43424293561187 0 12.5574499208296
301 201 216 "M" 3 0 0 0 0.52 25.0276763200869 5.63616648971275 0 19.3915098303741
302 201 107 "F" 3 0 0 0 0.62 1.09465212053955 -5.79808311133968 0 6.89273523187923
303 211 57 "M" 3 0 0 0 0.553333 -6.39427184605041 -16.6615938131195 0 10.2673219670691
304 211 163 "F" 3 0 0 0.125 0.553333 0.341351047628599 -19.2381544054321 0 19.5795054530607
305 212 114 "M" 3 0 0 0 0.533333 13.4504249678095 2.32060956326585 0 11.1298154045437
306 212 219 "F" 3 0 0 0 0.546667 18.7263878483153 15.7234804418633 0 3.00290740645201
307 215 229 "M" 3 0 0 0.0625 0.513333 15.1760732382874 -8.1113930175742 0 23.2874662558616
308 215 110 "M" 3 0 0 0 0.57 2.5789372244044 -11.1672204897485 0 13.7461577141529
309 225 175 "F" 3 0 0 0 0.6 1.30990947295373 -14.7730954722573 0 16.0830049452111
310 225 78 "M" 3 0 0 0 0.56 18.3060669778066 20.0131354851731 0 -1.70706850736647
