"Progeny" "Sire" "Dam" "Sex" "G" "NMPrg" "NFPrg" "F" "Homo" "Phen" "Res" "Polygene" "QTL"
46 0 0 "F" 0 0 3 0 0.595318 8.1824263959152 6.12844768507219 0 2.05397871084302
47 0 0 "F" 0 1 0 0 0.531773 -26.6486544669793 -4.46048235002649 0 -22.1881721169528
48 0 0 "F" 0 2 1 0 0.508361 -34.0891014398732 -12.3027527594494 0 -21.7863486804237
49 0 0 "F" 0 1 1 0 0.511706 7.38635177005788 10.7167762103918 0 -3.33042444033393
50 0 0 "F" 0 0 2 0 0.578595 -8.09210304960354 18.4081226834816 0 -26.5002257330851
51 0 0 "F" 0 2 1 0 0.538462 -22.1863484258956 -9.09069045952056 0 -13.095657966375
52 0 0 "F" 0 0 2 0 0.531773 -30.0666104607445 -0.310879746344212 0 -29.7557307144003
53 0 0 "F" 0 0 1 0 0.578595 -45.6592803096712 -7.28144570153757 0 -38.3778346081337
54 0 0 "F" 0 2 0 0 0.538462 -13.2779404014496 -7.44615393456155 0 -5.83178646688806
55 0 0 "F" 0 1 0 0 0.591973 -6.64063874494473 13.1565497588572 0 -19.797188503802
56 0 0 "F" 0 1 0 0 0.625418 -18.8677907357904 -1.13817759806642 0 -17.7296131377239
57 0 0 "F" 0 2 1 0 0.598662 -26.0668241857409 1.86675248883314 0 -27.9335766745741
58 0 0 "F" 0 3 0 0 0.575251 -13.8639679672043 -1.33976966015598 0 -12.5241983070483
59 0 0 "F" 0 2 0 0 0.521739 -8.81449940415282 -1.41932010003367 0 -7.39517930411915
60 0 0 "F" 0 3 0 0 0.585284 -12.761658925165 1.36565579724921 0 -14.1273147224142
61 0 0 "F" 0 3 0 0 0.555184 -23.7645700698548 -9.59655146835368 0 -14.1680186015011
62 0 0 "F" 0 1 0 0 0.518395 -21.8213949459186 -8.97739972380395 0 -12.8439952221147
63 0 0 "F" 0 1 2 0 0.618729 -41.0326680444404 -14.668888800575 0 -26.3637792438654
64 0 0 "F" 0 2 1 0 0.538462 -16.4751647041207 7.03599935194315 0 -23.5111640560639
65 0 0 "F" 0 1 1 0 0.598662 -17.2898948174203 3.84083662088714 0 -21.1307314383075
66 0 0 "F" 0 0 1 0 0.625418 -41.2333593017897 -15.4157791358795 0 -25.8175801659102
67 0 0 "F" 0 2 1 0 0.525084 -9.62294585953114 10.1311779069965 0 -19.7541237665276
68 0 0 "F" 0 1 2 0 0.591973 -16.9016290982419 -11.6249167165069 0 -5.27671238173494
69 0 0 "F" 0 1 1 0 0.575251 -21.8647920750081 -9.178070822589 0 -12.6867212524191
70 0 0 "F" 0 2 1 0 0.541806 -9.64813146750983 12.2288867352462 0 -21.8770182027561
71 0 0 "F" 0 2 1 0 0.578595 -6.78368610791613 1.06352165076208 0 -7.84720775867821
72 0 0 "F" 0 1 0 0 0.525084 -27.8151968956038 -14.279228086564 0 -13.5359688090398
73 0 0 "F" 0 1 0 0 0.635452 -24.4670576546198 10.0160573117094 0 -34.4831149663291
74 0 0 "F" 0 1 2 0 0.575251 -37.589768677311 -23.6299027097283 0 -13.9598659675827
75 0 0 "F" 0 1 2 0 0.575251 -22.4387680895364 -22.6497775691553 0 0.211009479618952
76 0 0 "F" 0 0 3 0 0.568562 -20.2690569106148 -6.9066277439571 0 -13.3624291666577
77 0 0 "F" 0 1 2 0 0.518395 -26.0277815450431 -16.2603749656562 0 -9.76740657938685
78 0 0 "F" 0 2 1 0 0.578595 3.70716171887071 7.5877497398485 0 -3.88058802097779
79 0 0 "F" 0 2 1 0 0.602007 -0.744229220981437 11.156335352946 0 -11.9005645739274
80 0 0 "F" 0 1 1 0 0.558528 11.5163492487066 16.1001781512195 0 -4.58382890251287
81 0 0 "F" 0 2 1 0 0.595318 -5.19233792342717 8.92791822979015 0 -14.1202561532173
82 0 0 "F" 0 2 1 0 0.558528 -19.7747786781924 -5.04890874132825 0 -14.7258699368641
83 0 0 "F" 0 1 0 0 0.531773 -32.8532313881445 -6.37552922915557 0 -26.477702158989
84 0 0 "F" 0 1 1 0 0.558528 8.57010186085521 13.6965574124397 0 -5.12645555158452
85 0 0 "F" 0 1 1 0 0.591973 21.0367146212588 30.7782145550724 0 -9.74149993381368
86 0 0 "F" 0 2 1 0 0.585284 -13.5921685626881 0.856598689107211 0 -14.4487672517953
87 0 0 "F" 0 1 0 0 0.585284 -14.0844902551166 13.9388609792628 0 -28.0233512343794
88 0 0 "F" 0 3 0 0 0.565217 -7.53837550872881 3.02293226925236 0 -10.5613077779812
89 0 0 "F" 0 1 2 0 0.595318 -4.7003968990361 -0.368435698656946 0 -4.33196120037916
90 0 0 "F" 0 2 1 0 0.545151 -24.6063795319834 -6.38111973474726 0 -18.2252597972361
91 0 0 "F" 0 0 2 0 0.588629 0.98314117504676 -0.939895422909975 0 1.92303659795673
92 0 0 "F" 0 0 1 0 0.608696 -23.2861119627664 -8.14508023483141 0 -15.141031727935
93 0 0 "F" 0 2 1 0 0.535117 -19.4972451877645 3.17213286348578 0 -22.6693780512502
94 0 0 "F" 0 0 1 0 0.605351 -14.6367202453793 2.53679681032075 0 -17.1735170557001
95 0 0 "F" 0 1 2 0 0.51505 -19.3640855381807 3.19052145638519 0 -22.5546069945659
96 0 0 "F" 0 0 3 0 0.591973 -1.54252690103716 1.52085683342342 0 -3.06338373446058
97 0 0 "F" 0 1 1 0 0.658863 9.77035710136984 2.74682726757405 0 7.02352983379578
98 0 0 "F" 0 2 1 0 0.595318 -0.94649889534371 10.7085247255424 0 -11.6550236208861
99 0 0 "F" 0 2 1 0 0.528428 -13.3180893775123 -5.49283213048505 0 -7.82525724702724
100 0 0 "F" 0 2 1 0 0.58194 -17.1160802210206 -7.64418441014603 0 -9.47189581087457
101 1 95 "M" 1 0 0 0 0.602007 -48.0828994973169 -19.5508186448119 0 -28.532080852505
102 1 94 "F" 1 0 0 0 0.555184 -17.571637346894 1.47984930760373 0 -19.0514866544977
103 1 81 "M" 1 0 0 0 0.521739 -15.1357675629639 7.81633557227629 0 -22.9521031352402
104 26 68 "F" 1 0 0 0 0.531773 -28.4584278512739 -4.91340630095605 0 -23.5450215503179
105 26 98 "F" 1 1 1 0 0.565217 -32.7000137911063 -5.65444390440594 0 -27.0455698867004
106 26 99 "F" 1 0 0 0 0.565217 -27.5465972799272 -7.50671862932128 0 -20.039878650606
107 21 37 "M" 1 0 0 0 0.525084 -7.89122641744425 3.95924196266007 0 -11.8504683801043
108 21 42 "M" 1 0 0 0 0.48495 -15.4534633099622 -8.35705363335927 0 -7.09640967660295
109 21 93 "M" 1 0 0 0 0.51505 -12.0884138332259 -6.34029838823738 0 -5.74811544498849
110 17 39 "M" 1 0 0 0 0.558528 -16.9022508519169 -7.61086846152907 0 -9.29138239038783
111 17 40 "F" 1 0 0 0 0.591973 -4.66283086143268 5.1017340200421 0 -9.76456488147478
112 17 76 "F" 1 0 0 0 0.618729 -15.3108906740906 -2.50818904178862 0 -12.8027016323019
113 14 51 "F" 1 0 0 0 0.551839 -22.4572741627407 11.2330556228836 0 -33.6903297856243
114 14 84 "M" 1 3 2 0 0.535117 -32.8021866682189 -7.44113974016612 0 -25.3610469280528
115 14 82 "F" 1 0 2 0 0.508361 -28.3230064087388 -6.16838277752607 0 -22.1546236312128
116 20 53 "F" 1 0 0 0 0.598662 -31.7347613880456 -3.26658336856153 0 -28.468178019484
117 20 41 "M" 1 0 0 0 0.561873 -17.4291841823191 -6.15578766166333 0 -11.2733965206557
118 20 91 "F" 1 0 0 0 0.521739 -4.51405263425082 -0.246794713822824 0 -4.267257920428
119 23 80 "M" 1 3 2 0 0.595318 -7.41316906602759 6.40163416647968 0 -13.8148032325073
120 23 67 "F" 1 0 0 0 0.538462 -20.9936153351266 2.97462522160337 0 -23.96824055673
121 23 32 "F" 1 1 1 0 0.561873 -21.2573554552132 -4.38518503154743 0 -16.8721704236658
122 16 92 "F" 1 0 2 0 0.565217 -20.568784317439 -2.70072930266932 0 -17.8680550147696
123 16 57 "M" 1 1 3 0 0.531773 -28.6886713174659 0.521783650769586 0 -29.2104549682355
124 16 56 "M" 1 0 0 0 0.605351 -37.51857839393 -22.9071849305921 0 -14.6113934633378
125 7 45 "F" 1 2 0 0 0.571906 -15.0813679011842 -9.51668653602001 0 -5.56468136516422
126 7 85 "F" 1 1 1 0 0.575251 -10.4264651554309 -8.80385759032857 0 -1.62260756510233
127 7 100 "F" 1 0 2 0 0.548495 -29.4268265687898 -12.3904934148683 0 -17.0363331539216
128 5 52 "F" 1 0 0 0 0.571906 -7.12514176876655 19.6056492721091 0 -26.7307910408756
129 5 31 "M" 1 2 2 0 0.625418 -15.4070891946084 0.103568572699669 0 -15.5106577673081
130 5 74 "F" 1 0 0 0 0.58194 7.02377691042326 10.153219166075 0 -3.12944225565176
131 28 36 "F" 1 0 0 0 0.578595 -26.92253727767 -11.6475142684185 0 -15.2750230092515
132 28 63 "F" 1 0 0 0 0.51505 -21.8588930501556 11.5758501371272 0 -33.4347431872828
133 29 75 "F" 1 0 0 0 0.51505 -6.68210450094425 11.8627642867808 0 -18.5448687877251
134 29 66 "F" 1 1 1 0 0.518395 -25.8861605525573 -5.29783111941988 0 -20.5883294331375
135 25 64 "M" 1 2 4 0 0.545151 -11.1764067021111 10.0617705538353 0 -21.2381772559464
136 25 88 "M" 1 0 0 0 0.58194 -43.909765522567 -14.6712723616143 0 -29.2384931609528
137 19 62 "M" 1 2 3 0 0.565217 10.3009836027915 15.3795915963808 0 -5.07860799358929
138 19 34 "F" 1 2 0 0 0.568562 -18.2862755023605 2.24900948358664 0 -20.5352849859471
139 30 55 "M" 1 5 0 0 0.561873 -13.9058306640422 -1.50842151004666 0 -12.3974091539955
140 30 61 "M" 1 1 3 0 0.571906 -8.45333077516042 9.24112973070459 0 -17.694460505865
141 12 60 "M" 1 4 1 0 0.541806 -19.302371629106 -3.23744589669841 0 -16.0649257324076
142 12 96 "F" 1 0 0 0 0.548495 -26.3215624178626 -15.5637781140675 0 -10.7577843037952
143 11 79 "F" 1 0 2 0 0.538462 -12.5354089506711 0.744179123720837 0 -13.2795880743919
144 11 43 "F" 1 1 1 0 0.61204 -18.4940923166695 -10.9902655966503 0 -7.50382672001919
145 9 87 "M" 1 0 0 0 0.535117 -14.954231140219 1.08844624802162 0 -16.0426773882406
146 9 58 "M" 1 2 4 0 0.568562 -10.3197133579492 -13.2157146349116 0 2.8960012769624
147 4 70 "M" 1 5 0 0 0.595318 -3.76214613611235 14.8574282434513 0 -18.6195743795637
148 4 44 "M" 1 2 2 0 0.545151 -7.80106037041525 -13.4780976076323 0 5.67703723721705
149 13 59 "M" 1 0 0 0 0.558528 -20.1627662206211 11.0001522182841 0 -31.1629184389052
150 13 49 "F" 1 0 0 0 0.545151 -1.4013802425384 7.74510396140612 0 -9.14648420394452
151 27 35 "F" 1 1 1 0 0.548495 -5.32591009465668 20.685976973219 0 -26.0118870678756
152 27 47 "M" 1 0 0 0 0.555184 -12.7581088042915 -5.24475201040998 0 -7.51335679388147
153 10 48 "M" 1 0 0 0 0.541806 -48.1060208798225 -8.95592407575168 0 -39.1500968040708
154 10 33 "F" 1 0 2 0 0.565217 -33.1724989034461 -15.4980677893059 0 -17.6744311141402
155 18 89 "F" 1 0 0 0 0.578595 -17.86560347193 -5.60336665677659 0 -12.2622368151534
156 18 86 "M" 1 0 0 0 0.535117 -17.1270317430166 -5.00368396261046 0 -12.1233477804061
157 15 50 "F" 1 0 0 0 0.535117 -15.7873685106361 3.52548629198636 0 -19.3128548026225
158 15 46 "F" 1 0 0 0 0.548495 0.821495910921476 -2.51225728641985 0 3.33375319734133
159 24 77 "F" 1 0 0 0 0.605351 -3.5440177290667 3.27518975640628 0 -6.81920748547298
160 24 83 "M" 1 0 0 0 0.558528 -30.6140051881028 -5.40578934659315 0 -25.2082158415096
161 3 73 "M" 1 0 0 0 0.561873 -55.5954089626082 -12.5892445499888 0 -43.0061644126194
162 3 38 "M" 1 4 2 0 0.541806 -16.2612483345127 -17.1784427000174 0 0.917194365504675
163 6 97 "M" 1 0 0 0 0.591973 11.907243298105 25.7219582657245 0 -13.8147149676195
164 6 71 "M" 1 0 0 0 0.602007 -13.1435201078735 -7.90021500955939 0 -5.24330509831411
165 2 72 "M" 1 0 0 0 0.615385 -12.6668097578099 -0.817898564462836 0 -11.8489111933471
166 2 90 "M" 1 2 2 0 0.548495 -11.5825433650126 -0.148089352946459 0 -11.4344540120661
167 22 65 "F" 1 1 1 0 0.551839 -38.3281888254746 -6.70887926894684 0 -31.6193095565278
168 22 78 "M" 1 4 1 0 0.525084 -22.7651570230291 1.61498530161018 0 -24.3801423246393
169 8 69 "F" 1 0 0 0 0.558528 -15.9609955295637 -11.2065202259545 0 -4.7544753036092
170 8 54 "M" 1 0 0 0 0.521739 -3.52238499466955 8.32891455088845 0 -11.851299545558
171 146 71 "F" 2 0 1 0 0.531773 -0.0622768593491299 -3.4031268424629 0 3.34084998311377
172 146 89 "F" 2 0 0 0 0.585284 5.66473421656001 5.77176080720639 0 -0.107026590646378
173 146 70 "F" 2 0 0 0 0.565217 -3.29195588839396 7.00368761731324 0 -10.2956435057072
174 119 63 "M" 2 2 0 0 0.58194 -20.8649522560827 -6.25882025146955 0 -14.6061320046132
175 119 52 "F" 2 0 0 0 0.595318 -10.7255566786908 1.42209877050845 0 -12.1476554491992
176 119 121 "M" 2 1 1 0.125 0.548495 -21.7452731368464 -7.9755034073379 0 -13.7697697295085
177 139 57 "M" 2 0 0 0 0.605351 -16.3395723146095 4.73425366550781 0 -21.0738259801174
178 139 138 "M" 2 0 0 0 0.578595 -26.5334061468373 1.06488692892044 0 -27.5982930757577
179 139 37 "M" 2 0 0 0 0.565217 8.73191600426802 5.58822242042974 0 3.14369358383828
180 21 82 "M" 2 1 1 0 0.575251 -14.9112592047202 2.43640718708898 0 -17.3476663918092
181 21 43 "F" 2 0 0 0 0.591973 -8.61933005806497 0.58739985644302 0 -9.20672991450799
182 21 49 "M" 2 0 0 0 0.501672 20.3900118981247 26.757530442052 0 -6.36751854392736
183 168 151 "M" 2 1 1 0 0.528428 -23.3942746571189 1.0921526226825 0 -24.4864272798014
184 168 77 "M" 2 0 0 0 0.575251 -5.43155671021314 18.5819648217926 0 -24.0135215320057
185 168 75 "F" 2 1 0 0 0.565217 9.72731744471989 15.322837429805 0 -5.59551998508507
186 135 50 "F" 2 0 0 0 0.555184 -3.60680133703709 21.3249293632731 0 -24.9317307003102
187 135 134 "F" 2 1 0 0 0.588629 -29.5414498077064 -12.1374292234129 0 -17.4040205842935
188 135 95 "F" 2 0 0 0 0.568562 -11.2104429230405 19.0244771216569 0 -30.2349200446975
189 147 67 "M" 2 2 1 0 0.578595 -37.5828506194082 -8.07794790419569 0 -29.5049027152125
190 147 61 "M" 2 1 1 0 0.608696 -23.3575018574594 -2.19516632951175 0 -21.1623355279476
191 147 98 "M" 2 0 0 0 0.598662 -11.8976384768854 4.66367941849645 0 -16.5613178953818
192 3 79 "M" 2 0 0 0 0.545151 -14.548735487392 -2.06059449003136 0 -12.4881409973606
193 3 46 "F" 2 0 1 0 0.588629 -11.9223800141459 17.9744380102607 0 -29.8968180244065
194 3 99 "M" 2 0 0 0 0.61204 -8.72232982315009 4.02425863490651 0 -12.7465884580566
195 5 31 "F" 2 1 0 0 0.525084 -1.83565739451523 -3.42486858331955 0 1.58921118880432
196 5 69 "M" 2 0 3 0 0.58194 -14.4115865260391 -5.20212427592833 0 -9.20946225011074
197 5 64 "F" 2 1 0 0 0.598662 2.18013700303827 2.56243932200385 0 -0.382302318965582
198 162 167 "F" 2 0 0 0 0.488294 -23.2991389543177 -3.70123518119446 0 -19.5979037731232
199 162 86 "F" 2 0 0 0 0.608696 -9.70187230199479 -5.63344455060604 0 -4.06842775138875
200 162 85 "M" 2 0 0 0 0.528428 -2.30738619014856 -7.48564724680164 0 5.17826105665308
201 29 126 "M" 2 1 2 0 0.591973 3.45182113964739 -0.802152966355028 0 4.25397410600242
202 29 44 "M" 2 0 0 0 0.538462 19.0383858933585 15.0703871676648 0 3.96799872569372
203 9 122 "F" 2 1 0 0 0.578595 -2.60969794175267 10.7080272911948 0 -13.3177252329475
204 9 74 "F" 2 0 0 0 0.595318 -9.64066732082306 2.85575012196024 0 -12.4964174427833
205 123 144 "F" 2 0 0 0 0.555184 -37.793313214686 -12.5358268516896 0 -25.2574863629965
206 123 154 "F" 2 1 0 0 0.551839 -31.0979635698291 -3.17615216420989 0 -27.9218114056192
207 140 76 "F" 2 0 0 0 0.578595 -9.44188968576639 2.32264324312741 0 -11.7645329288938
208 140 33 "F" 2 0 1 0 0.585284 -27.9501547177575 -7.08237418948816 0 -20.8677805282694
209 13 39 "M" 2 0 0 0 0.568562 -16.886492195162 21.4046964310848 0 -38.2911886262468
210 13 81 "F" 2 0 0 0 0.571906 -33.7192979466359 -14.5078269816083 0 -19.2114709650277
211 137 32 "F" 2 0 0 0 0.541806 23.8784982953533 12.5106565463263 0 11.3678417490269
212 137 125 "M" 2 0 0 0 0.541806 -27.6848530214126 -10.3320732990284 0 -17.3527797223842
213 141 60 "M" 2 1 1 0.25 0.51505 -11.2652089152815 -1.27746857766541 0 -9.98774033761613
214 141 65 "M" 2 1 2 0 0.525084 -17.6499262285298 6.80063242229921 0 -24.450558650829
215 22 93 "M" 2 0 2 0 0.538462 -19.7790057301702 -2.38578204873993 0 -17.3932236814303
216 22 80 "F" 2 0 1 0 0.558528 5.56483212111583 16.6920207559388 0 -11.127188634823
217 11 35 "F" 2 0 0 0 0.58194 -1.41523985812057 14.3125509412485 0 -15.727790799369
218 11 78 "F" 2 0 0 0 0.561873 -3.14315184155092 1.68646789289399 0 -4.82961973444491
219 4 58 "M" 2 0 0 0 0.58194 3.28051488836162 8.96374709122821 0 -5.6832322028666
220 4 40 "F" 2 0 1 0 0.488294 -40.3962637983314 -11.4721543411333 0 -28.9241094571981
221 17 88 "M" 2 1 1 0 0.635452 -30.900905041138 0.741852052555954 0 -31.6427570936939
222 17 105 "M" 2 1 1 0 0.541806 -7.99237445929106 3.49770637340979 0 -11.4900808327009
223 166 91 "F" 2 1 0 0 0.555184 -33.8614909642411 -19.0605970908057 0 -14.8008938734354
224 166 100 "M" 2 2 0 0 0.528428 -9.09491201207003 8.7701434872715 0 -17.8650554993415
225 148 34 "M" 2 0 0 0 0.571906 -16.8072473540045 -15.3083940707914 0 -1.49885328321304
226 148 48 "M" 2 0 0 0 0.551839 3.31177965067238 -5.26692829838134 0 8.57870794905371
227 25 84 "F" 2 0 0 0 0.558528 7.39097899242205 14.3879804861227 0 -6.99700149370068
228 25 59 "M" 2 0 0 0 0.538462 -5.68656404721353 -5.15371022570476 0 -0.532853821508775
229 6 127 "F" 2 0 0 0 0.588629 1.7554956977441 17.4463416063822 0 -15.6908459086381
230 6 54 "M" 2 0 0 0 0.591973 -21.4610105618365 -3.58453540971493 0 -17.8764751521216
231 15 90 "F" 2 0 0 0 0.568562 13.0449389813449 21.9224605342262 0 -8.87752155288127
232 15 68 "F" 2 0 1 0 0.551839 -0.410378779910677 2.03731385558815 0 -2.44769263549883
233 23 42 "M" 2 0 0 0 0.622074 -16.162618482387 3.36828512957698 0 -19.530903611964
234 23 97 "F" 2 0 0 0 0.575251 -14.5770652248283 -2.52009930348078 0 -12.0569659213475
235 114 41 "M" 2 2 0 0 0.571906 -6.10511424280097 3.17863998073827 0 -9.28375422353924
236 114 36 "F" 2 0 0 0 0.538462 -0.952351724334956 7.43070407884586 0 -8.38305580318082
237 129 96 "F" 2 0 0 0 0.548495 -11.5553176704765 -6.74109341308543 0 -4.81422425739103
238 129 143 "F" 2 1 0 0 0.585284 -4.12522417706773 9.61895029743891 0 -13.7441744745066
239 19 51 "M" 2 0 0 0 0.545151 -31.8324273046897 -22.9508635822999 0 -8.88156372238985
240 19 115 "F" 2 0 0 0 0.558528 -44.7705893313798 -20.4161403059356 0 -24.3544490254442
241 214 208 "F" 3 0 0 0 0.505017 -25.6228001412785 -0.267521296196252 0 -25.3552788450822
242 214 36 "F" 3 0 0 0 0.555184 -28.5365356494962 0.474468845519816 0 -29.011004495016
243 214 81 "M" 3 0 0 0 0.585284 -15.0034899674345 5.03414529196165 0 -20.0376352593962
244 189 51 "M" 3 0 0 0 0.565217 -12.9682311571481 15.892923928941 0 -28.8611550860892
245 189 195 "M" 3 0 0 0 0.525084 -35.8538102528478 -11.4648222025856 0 -24.3889880502622
246 189 93 "F" 3 0 0 0 0.548495 -23.5979314745611 0.0179571945047905 0 -23.6158886690659
247 137 40 "M" 3 0 0 0 0.538462 -31.5374261183186 -2.39449437082884 0 -29.1429317474898
248 137 57 "F" 3 0 0 0 0.588629 -12.2628257496756 9.12930972664891 0 -21.3921354763245
249 137 151 "F" 3 0 0 0 0.548495 -10.8099968455048 -2.2214029475582 0 -8.58859389794656
250 201 70 "M" 3 0 0 0 0.598662 -9.50012710167769 -7.21161320221305 0 -2.28851389946464
251 201 95 "F" 3 0 0 0 0.551839 -1.29117597317396 11.252525934674 0 -12.543701907848
252 201 220 "F" 3 0 0 0 0.595318 -2.10665988409754 4.37676936544106 0 -6.4834292495386
253 196 63 "F" 3 0 0 0 0.548495 8.28341096906761 19.6898038559741 0 -11.4063928869065
254 196 48 "F" 3 0 0 0 0.595318 13.2970224087453 14.8265802213242 0 -1.52955781257885
255 196 96 "F" 3 0 0 0 0.575251 -22.5783200356035 -7.54284763032047 0 -15.035472405283
256 114 121 "F" 3 0 0 0 0.541806 -13.9745954408621 12.5792763222108 0 -26.5538717630729
257 114 67 "M" 3 0 0 0 0.545151 -38.452280960128 -0.481831301524478 0 -37.9704496586035
258 114 89 "M" 3 0 0 0 0.561873 -4.55535388218852 -4.46479598391456 0 -0.0905578982739578
259 146 61 "M" 3 0 0 0 0.568562 6.61501838911093 6.2826015952295 0 0.332416793881434
260 146 203 "M" 3 0 0 0.125 0.682274 -6.7790458139994 -10.3904376618439 0 3.6113918478445
261 146 171 "F" 3 0 0 0.25 0.568562 21.0822183857691 18.1862171088067 0 2.8960012769624
262 141 77 "F" 3 0 0 0 0.595318 -16.0889520983841 -8.01425344134594 0 -8.07469865703813
263 141 79 "M" 3 0 0 0 0.531773 -26.9885379629074 -17.2423281488131 0 -9.74620981409426
264 141 138 "M" 3 0 0 0 0.545151 -12.1238610554086 11.5037833639711 0 -23.6276444193796
265 162 134 "M" 3 0 0 0 0.541806 -11.9593315000972 3.35164194669852 0 -15.3109734467957
266 162 90 "M" 3 0 0 0 0.525084 -8.8783790604915 2.3785538351053 0 -11.2569328955968
267 162 99 "M" 3 0 0 0 0.561873 -20.2837972337977 -8.95723055596287 0 -11.3265666778349
268 135 76 "F" 3 0 0 0 0.555184 -28.069854239578 -9.69291045743368 0 -18.3769437821443
269 135 31 "M" 3 0 0 0 0.531773 -29.1834123095221 -7.51062370395283 0 -21.6727886055693
270 135 75 "M" 3 0 0 0 0.605351 -16.7634377058416 -1.4860104535609 0 -15.2774272522807
271 140 58 "M" 3 0 0 0 0.548495 -21.3878727688629 -4.192534135538 0 -17.1953386333249
